customer_id,customer_name,gender,age,city,state,customer_segment,registration_date,acquisition_channel
11643,Customer_11643,Male,40,Hyderabad,Telangana,Consumer,2025-09-18,Email
11644,Customer_11644,Female,38,Surat,Gujarat,Consumer,2024-06-29,Email
11645,Customer_11645,Male,35,Mumbai,Maharashtra,Consumer,2023-01-30,Organic Search
11646,Customer_11646,Male,31,Lucknow,Uttar Pradesh,Consumer,2022-04-23,Referral
11647,Customer_11647,Female,33,Mumbai,Maharashtra,Consumer,2023-12-19,Organic Search
11648,Customer_11648,Female,41,Lucknow,Uttar Pradesh,Home Office,2025-10-25,Organic Search
11649,Customer_11649,Other,49,Noida,Uttar Pradesh,Consumer,2025-06-30,Email
11650,Customer_11650,Female,28,Kolkata,West Bengal,Consumer,2025-07-20,Organic Search
11651,Customer_11651,Male,28,Nashik,Maharashtra,Corporate,2023-08-11,Referral
11652,Customer_11652,Male,21,Mysuru,Karnataka,Consumer,2022-01-12,Direct
11653,Customer_11653,Male,43,New Delhi,Delhi,Consumer,2024-05-18,Organic Search
11654,Customer_11654,Male,22,Bengaluru,Karnataka,Consumer,2023-06-06,Social Media
11655,Customer_11655,Female,53,Pune,Maharashtra,Corporate,2022-08-27,Referral
11656,Customer_11656,Female,50,Faridabad,Haryana,Corporate,2024-10-13,Referral
11657,Customer_11657,Female,31,Surat,Gujarat,Consumer,2025-04-27,Social Media
11658,Customer_11658,Male,49,Bengaluru,Karnataka,Consumer,2024-06-14,Paid Ads
11659,Customer_11659,Female,24,Chennai,Tamil Nadu,Consumer,2024-10-29,Social Media
11660,Customer_11660,Female,27,Coimbatore,Tamil Nadu,Consumer,2025-05-04,Social Media
11661,Customer_11661,Male,19,Surat,Gujarat,Home Office,2024-12-12,Organic Search
11662,Customer_11662,Female,27,Warangal,Telangana,Consumer,2022-10-07,Email
11663,Customer_11663,Male,52,Gurugram,Haryana,Consumer,2024-05-09,Direct
11664,Customer_11664,Male,38,Warangal,Telangana,Consumer,2024-01-12,Paid Ads
11665,Customer_11665,Female,57,Ludhiana,Punjab,Consumer,2025-03-30,Direct
11666,Customer_11666,Female,59,Bhopal,Madhya Pradesh,Home Office,2023-04-21,Social Media
11667,Customer_11667,Male,25,New Delhi,Delhi,Corporate,2025-12-16,Referral
11668,Customer_11668,Male,35,Gurugram,Haryana,Consumer,2025-01-09,Email
11669,Customer_11669,Other,26,Pune,Maharashtra,Corporate,2025-04-22,Referral
11670,Customer_11670,Female,58,Lucknow,Uttar Pradesh,Consumer,2024-06-06,Organic Search
11671,Customer_11671,Female,47,Chennai,Tamil Nadu,Consumer,2025-03-17,Paid Ads
11672,Customer_11672,Male,21,Indore,Madhya Pradesh,Corporate,2024-08-09,Organic Search
11673,Customer_11673,Male,52,Indore,Madhya Pradesh,Consumer,2023-05-19,Social Media
11674,Customer_11674,Male,31,Noida,Uttar Pradesh,Consumer,2023-10-30,Email
11675,Customer_11675,Male,31,Noida,Uttar Pradesh,Consumer,2022-07-27,Organic Search
11676,Customer_11676,Male,54,Mysuru,Karnataka,Consumer,2024-08-03,Direct
11677,Customer_11677,Male,37,Nagpur,Maharashtra,Consumer,2025-02-08,Email
11678,Customer_11678,Female,46,Chennai,Tamil Nadu,Consumer,2024-03-20,Direct
11679,Customer_11679,Male,40,New Delhi,Delhi,Consumer,2024-12-03,Organic Search
11680,Customer_11680,Female,38,Kolkata,West Bengal,Consumer,2022-08-21,Organic Search
11681,Customer_11681,Male,48,Bengaluru,Karnataka,Corporate,2023-03-05,Paid Ads
11682,Customer_11682,Male,49,Amritsar,Punjab,Consumer,2022-08-06,Paid Ads
11683,Customer_11683,Male,58,,Rajasthan,Consumer,2024-07-24,Paid Ads
11684,Customer_11684,Male,24,Lucknow,Uttar Pradesh,Consumer,2025-12-07,Email
11685,Customer_11685,Male,30,Pune,Maharashtra,Consumer,2022-03-20,Organic Search
11686,Customer_11686,Female,40,Indore,Madhya Pradesh,Consumer,2025-06-08,Direct
11687,Customer_11687,Female,25,Gurugram,Haryana,Consumer,2024-05-22,Paid Ads
11688,Customer_11688,Male,29,Warangal,Telangana,Consumer,2024-09-20,Direct
11689,Customer_11689,Male,53,Surat,Gujarat,Corporate,2023-02-02,Organic Search
11690,Customer_11690,Female,33,Noida,Uttar Pradesh,Consumer,2022-05-16,Referral
11691,Customer_11691,Female,43,Delhi,Delhi,Consumer,2022-04-05,Email
11692,Customer_11692,Male,46,Warangal,Telangana,Consumer,2022-04-05,Organic Search
11693,Customer_11693,Female,46,Coimbatore,Tamil Nadu,Consumer,2023-11-15,Social Media
11694,Customer_11694,Female,23,Nagpur,Maharashtra,Consumer,2022-04-14,Paid Ads
11695,Customer_11695,Female,54,Mysuru,Karnataka,Consumer,2024-07-20,Organic Search
11696,Customer_11696,Female,50,Mumbai,Maharashtra,Consumer,2022-03-21,Paid Ads
11697,Customer_11697,Female,48,Nagpur,Maharashtra,Corporate,2022-09-24,Direct
11698,Customer_11698,Female,58,Nashik,Maharashtra,Consumer,2025-10-07,Organic Search
11699,Customer_11699,Male,35,,Punjab,Corporate,2025-07-01,Direct
11700,Customer_11700,Female,55,Ahmedabad,Gujarat,Consumer,2024-01-12,Social Media
11701,Customer_11701,Female,48,Ludhiana,Punjab,Consumer,2022-08-28,Organic Search
11702,Customer_11702,Female,33,Chennai,Tamil Nadu,Consumer,2025-05-10,Social Media
11703,Customer_11703,Other,57,Mysuru,Karnataka,Consumer,2025-11-08,Social Media
11704,Customer_11704,Male,54,Hyderabad,Telangana,Consumer,2025-03-07,Organic Search
11705,Customer_11705,Male,31,Chennai,Tamil Nadu,Home Office,2025-03-18,Email
11706,Customer_11706,Male,56,Mumbai,Maharashtra,Consumer,2025-08-07,Social Media
11707,Customer_11707,Male,21,Udaipur,Rajasthan,Home Office,2023-09-17,Social Media
11708,Customer_11708,Male,47,New Delhi,Delhi,Corporate,2022-08-02,Social Media
11709,Customer_11709,Female,50,Surat,Gujarat,Consumer,2022-07-01,Direct
11710,Customer_11710,Male,53,Jaipur,Rajasthan,Consumer,2024-06-12,Referral
11711,Customer_11711,Female,47,Nagpur,Maharashtra,Consumer,2023-06-15,Organic Search
11712,Customer_11712,Female,31,Nagpur,Maharashtra,Corporate,2025-05-18,Email
11713,Customer_11713,Male,40,Noida,Uttar Pradesh,Home Office,2022-01-12,Paid Ads
11714,Customer_11714,Male,45,Chennai,Tamil Nadu,Consumer,2024-12-19,Organic Search
11715,Customer_11715,Female,24,,Maharashtra,Consumer,2024-06-30,Organic Search
11716,Customer_11716,Female,59,Ludhiana,Punjab,Consumer,2025-02-26,Social Media
11717,Customer_11717,Female,27,Nagpur,Maharashtra,Corporate,2024-10-11,Organic Search
11718,Customer_11718,Female,21,Kolkata,West Bengal,Home Office,2023-08-03,Paid Ads
11719,Customer_11719,Female,55,Amritsar,Punjab,Consumer,2023-08-04,Organic Search
11720,Customer_11720,Female,30,New Delhi,Delhi,Consumer,2022-08-22,Referral
11721,Customer_11721,Female,38,Nagpur,Maharashtra,Consumer,2023-03-29,Referral
11722,Customer_11722,Female,50,Nagpur,Maharashtra,Consumer,2024-06-29,Paid Ads
11723,Customer_11723,Female,57,Bengaluru,Karnataka,Corporate,2025-03-25,Paid Ads
11724,Customer_11724,Male,45,Pune,Maharashtra,Consumer,2023-08-17,Referral
11725,Customer_11725,Female,40,Kolkata,West Bengal,Consumer,2025-09-25,Organic Search
11726,Customer_11726,Male,49,Mumbai,Maharashtra,Consumer,2023-09-20,Social Media
11727,Customer_11727,Female,22,Hyderabad,Telangana,Consumer,2023-12-21,Social Media
11728,Customer_11728,Male,43,Amritsar,Punjab,Consumer,2025-11-09,Paid Ads
11729,Customer_11729,Male,56,Lucknow,Uttar Pradesh,Corporate,2025-09-18,Referral
11730,Customer_11730,Male,43,Ahmedabad,Gujarat,Corporate,2024-05-10,Social Media
11731,Customer_11731,Male,20,Bengaluru,Karnataka,Consumer,2025-10-30,Social Media
11732,Customer_11732,Male,41,Surat,Gujarat,Consumer,2024-02-06,Organic Search
11733,Customer_11733,Female,51,Hyderabad,Telangana,Consumer,2022-11-15,Paid Ads
11734,Customer_11734,Male,51,Coimbatore,Tamil Nadu,Consumer,2023-12-26,Email
11735,Customer_11735,Male,37,Nashik,Maharashtra,Consumer,2025-10-08,Email
11736,Customer_11736,Male,47,Bhopal,Madhya Pradesh,Consumer,2022-12-22,Organic Search
11737,Customer_11737,Female,59,Coimbatore,Tamil Nadu,Consumer,2023-04-03,Email
11738,Customer_11738,Male,37,Delhi,Delhi,Corporate,2022-02-06,Email
11739,Customer_11739,Male,58,Mysuru,Karnataka,Consumer,2024-07-26,Paid Ads
11740,Customer_11740,Male,35,Coimbatore,Tamil Nadu,Consumer,2022-07-31,Organic Search
11741,Customer_11741,Female,55,Lucknow,Uttar Pradesh,Consumer,2023-12-12,Email
11742,Customer_11742,Male,37,Kolkata,West Bengal,Corporate,2025-03-24,Social Media
11743,Customer_11743,Male,23,Kanpur,Uttar Pradesh,Consumer,2023-02-12,Referral
11744,Customer_11744,Male,59,Nashik,Maharashtra,Consumer,2023-06-14,Social Media
11745,Customer_11745,Female,42,Coimbatore,Tamil Nadu,Consumer,2023-05-26,Email
11746,Customer_11746,Male,58,Warangal,Telangana,Consumer,2024-08-19,Organic Search
11747,Customer_11747,Female,58,Nashik,Maharashtra,Corporate,2025-02-15,Social Media
11748,Customer_11748,Male,20,Delhi,Delhi,Home Office,2025-10-09,Social Media
11749,Customer_11749,Male,60,Noida,Uttar Pradesh,Consumer,2022-06-27,Email
11750,Customer_11750,Male,36,Nagpur,Maharashtra,Corporate,2025-03-03,Social Media
11751,Customer_11751,Male,27,Hyderabad,Telangana,Consumer,2025-06-18,Organic Search
11752,Customer_11752,Male,22,Delhi,Delhi,Consumer,2025-08-08,Paid Ads
11753,Customer_11753,Male,39,Nashik,Maharashtra,Corporate,2025-08-24,Social Media
11754,Customer_11754,Male,26,Delhi,Delhi,Consumer,2024-09-17,Paid Ads
11755,Customer_11755,Female,50,Ludhiana,Punjab,Consumer,2024-07-19,Email
11756,Customer_11756,Other,32,Lucknow,Uttar Pradesh,Home Office,2025-02-03,Organic Search
11757,Customer_11757,Male,41,Ludhiana,Punjab,Consumer,2024-09-02,Social Media
11758,Customer_11758,Female,47,Hyderabad,Telangana,Consumer,2024-12-31,Social Media
11759,Customer_11759,Female,53,Nashik,Maharashtra,Corporate,2023-12-27,Referral
11760,Customer_11760,Female,56,Surat,Gujarat,Corporate,2024-06-23,Direct
11761,Customer_11761,Male,23,Chennai,Tamil Nadu,Corporate,2023-10-16,Direct
11762,Customer_11762,Female,32,Indore,Madhya Pradesh,Consumer,2024-06-09,Email
11763,Customer_11763,Male,55,Mumbai,Maharashtra,Corporate,2022-06-11,Organic Search
11764,Customer_11764,Male,56,Hyderabad,Telangana,Corporate,2025-10-19,Organic Search
11765,Customer_11765,Male,39,Nashik,Maharashtra,Consumer,2025-05-19,Organic Search
11766,Customer_11766,Male,20,Bengaluru,Karnataka,Corporate,2025-03-09,Referral
11767,Customer_11767,Male,46,Noida,Uttar Pradesh,Consumer,2022-06-07,Organic Search
11768,Customer_11768,Male,46,Hyderabad,Telangana,Consumer,2025-04-28,Referral
11769,Customer_11769,Female,48,Mysuru,Karnataka,Consumer,2024-09-17,Paid Ads
11770,Customer_11770,Male,19,Chennai,Tamil Nadu,Consumer,2023-07-08,Social Media
11771,Customer_11771,Male,52,Coimbatore,Tamil Nadu,Consumer,2024-08-22,Social Media
11772,Customer_11772,Male,26,Noida,Uttar Pradesh,Consumer,2023-09-12,Organic Search
11773,Customer_11773,Male,39,Indore,Madhya Pradesh,Consumer,2023-02-15,Organic Search
11774,Customer_11774,Female,36,Faridabad,Haryana,Consumer,2024-05-05,Referral
11775,Customer_11775,Other,54,Kanpur,Uttar Pradesh,Consumer,2022-10-07,Organic Search
11776,Customer_11776,Male,27,Mysuru,Karnataka,Corporate,2024-01-03,Paid Ads
11777,Customer_11777,Male,38,Kolkata,West Bengal,Home Office,2025-05-14,Organic Search
11778,Customer_11778,Female,34,Coimbatore,Tamil Nadu,Corporate,2024-01-13,Email
11779,Customer_11779,Male,20,New Delhi,Delhi,Consumer,2023-02-20,Email
11780,Customer_11780,Female,24,Lucknow,Uttar Pradesh,Corporate,2022-12-11,Organic Search
11781,Customer_11781,Male,58,Pune,Maharashtra,Consumer,2024-06-07,Organic Search
11782,Customer_11782,Male,54,Bhopal,Madhya Pradesh,Consumer,2022-09-05,Organic Search
11783,Customer_11783,Male,53,Coimbatore,Tamil Nadu,Consumer,2022-04-20,Direct
11784,Customer_11784,Male,20,Udaipur,Rajasthan,Consumer,2022-04-30,Organic Search
11785,Customer_11785,Male,30,Jaipur,Rajasthan,Corporate,2024-10-30,Social Media
11786,Customer_11786,Female,58,Bhopal,Madhya Pradesh,Consumer,2022-04-18,Email
11787,Customer_11787,Female,47,Udaipur,Rajasthan,Consumer,2025-04-21,Organic Search
11788,Customer_11788,Female,40,Surat,Gujarat,Corporate,2025-10-31,Paid Ads
11789,Customer_11789,Female,24,Pune,Maharashtra,Consumer,2024-03-13,Organic Search
11790,Customer_11790,Male,47,Warangal,Telangana,Corporate,2025-07-20,Social Media
11791,Customer_11791,Female,46,Nashik,Maharashtra,Corporate,2022-10-07,Organic Search
11792,Customer_11792,Male,25,Noida,Uttar Pradesh,Consumer,2023-09-27,Organic Search
11793,Customer_11793,Female,27,Hyderabad,Telangana,Consumer,2025-03-25,Organic Search
11794,Customer_11794,Male,50,Jaipur,Rajasthan,Consumer,2024-03-11,Paid Ads
11795,Customer_11795,Female,37,Mumbai,Maharashtra,Consumer,2024-02-17,Organic Search
11796,Customer_11796,Female,46,Mumbai,Maharashtra,Consumer,2024-03-07,Direct
11797,Customer_11797,Male,46,Kolkata,West Bengal,Consumer,2023-01-16,Organic Search
11798,Customer_11798,Male,38,Nashik,Maharashtra,Home Office,2025-02-28,Organic Search
11799,Customer_11799,Male,18,Nashik,Maharashtra,Home Office,2024-07-09,Social Media
11800,Customer_11800,Male,51,Mumbai,Maharashtra,Corporate,2024-12-28,Organic Search
11801,Customer_11801,Female,49,Gurugram,Haryana,Consumer,2025-09-12,Organic Search
11802,Customer_11802,Female,31,Kanpur,Uttar Pradesh,Consumer,2024-04-02,Paid Ads
11803,Customer_11803,Male,54,Mysuru,Karnataka,Corporate,2025-02-09,Paid Ads
11804,Customer_11804,Male,52,Mysuru,Karnataka,Consumer,2023-06-13,Organic Search
11805,Customer_11805,Female,41,Bengaluru,Karnataka,Corporate,2024-01-20,Referral
11806,Customer_11806,Male,18,Kanpur,Uttar Pradesh,Home Office,2025-06-06,Referral
11807,Customer_11807,Male,23,Jaipur,Rajasthan,Consumer,2023-02-10,Direct
11808,Customer_11808,Female,21,New Delhi,Delhi,Corporate,2022-09-08,Paid Ads
11809,Customer_11809,Female,55,New Delhi,Delhi,Consumer,2025-12-27,Organic Search
11810,Customer_11810,Male,18,Nashik,Maharashtra,Corporate,2023-06-24,Paid Ads
11811,Customer_11811,Male,58,Jaipur,Rajasthan,Consumer,2023-10-12,Organic Search
11812,Customer_11812,Female,48,Noida,Uttar Pradesh,Consumer,2025-02-20,Organic Search
11813,Customer_11813,Female,53,New Delhi,Delhi,Corporate,2022-04-03,Paid Ads
11814,Customer_11814,Female,26,Mumbai,Maharashtra,Corporate,2025-10-06,Social Media
11815,Customer_11815,Male,58,Pune,Maharashtra,Consumer,2023-02-14,Direct
11816,Customer_11816,Female,40,Ludhiana,Punjab,Consumer,2023-04-24,Organic Search
11817,Customer_11817,Female,48,Mysuru,Karnataka,Consumer,2023-07-01,Social Media
11818,Customer_11818,Female,46,Noida,Uttar Pradesh,Corporate,2024-11-14,Organic Search
11819,Customer_11819,Female,38,Ahmedabad,Gujarat,Home Office,2025-09-05,Referral
11820,Customer_11820,Male,20,Chennai,Tamil Nadu,Home Office,2025-08-22,Organic Search
11821,Customer_11821,Female,43,Delhi,Delhi,Corporate,2024-02-07,Organic Search
11822,Customer_11822,Male,23,Nashik,Maharashtra,Corporate,2023-06-10,Referral
11823,Customer_11823,Male,37,Vadodara,Gujarat,Consumer,2022-04-15,Social Media
11824,Customer_11824,Female,30,Lucknow,Uttar Pradesh,Consumer,2023-09-25,Organic Search
11825,Customer_11825,Female,58,Udaipur,Rajasthan,Consumer,2022-08-25,Referral
11826,Customer_11826,Female,40,Hyderabad,Telangana,Corporate,2022-01-20,Social Media
11827,Customer_11827,Male,32,Pune,Maharashtra,Corporate,2024-03-19,Direct
11828,Customer_11828,Male,48,Amritsar,Punjab,Consumer,2024-07-10,Email
11829,Customer_11829,Female,21,Kanpur,Uttar Pradesh,Consumer,2023-12-04,Paid Ads
11830,Customer_11830,Male,28,Mysuru,Karnataka,Consumer,2022-01-19,Social Media
11831,Customer_11831,Female,19,Amritsar,Punjab,Consumer,2022-05-02,Social Media
11832,Customer_11832,Male,33,Surat,Gujarat,Consumer,2024-01-28,Direct
11833,Customer_11833,Female,48,Surat,Gujarat,Consumer,2025-10-24,Paid Ads
11834,Customer_11834,Male,56,Lucknow,Uttar Pradesh,Home Office,2022-12-18,Organic Search
11835,Customer_11835,Female,60,Lucknow,Uttar Pradesh,Consumer,2022-10-01,Social Media
11836,Customer_11836,Female,21,Udaipur,Rajasthan,Consumer,2022-01-13,Social Media
11837,Customer_11837,Male,45,Nashik,Maharashtra,Consumer,2024-12-30,Organic Search
11838,Customer_11838,Female,33,Bengaluru,Karnataka,Home Office,2024-12-18,Email
11839,Customer_11839,Female,56,Faridabad,Haryana,Home Office,2025-04-02,Organic Search
11840,Customer_11840,Female,42,Delhi,Delhi,Consumer,2022-12-28,Social Media
11841,Customer_11841,Female,30,Bengaluru,Karnataka,Home Office,2022-01-29,Direct
11842,Customer_11842,Male,22,Chennai,Tamil Nadu,Consumer,2023-10-22,Paid Ads
11843,Customer_11843,Male,47,Coimbatore,Tamil Nadu,Consumer,2023-10-19,Email
11844,Customer_11844,Male,18,Surat,Gujarat,Consumer,2022-08-18,Organic Search
11845,Customer_11845,Male,22,Gurugram,Haryana,Consumer,2024-12-29,Referral
11846,Customer_11846,Male,31,Delhi,Delhi,Consumer,2024-07-02,Paid Ads
11847,Customer_11847,Female,28,Mumbai,Maharashtra,Home Office,2023-09-13,Email
11848,Customer_11848,Male,51,New Delhi,Delhi,Corporate,2024-04-27,Email
11849,Customer_11849,Male,46,Indore,Madhya Pradesh,Consumer,2025-02-06,Organic Search
11850,Customer_11850,Male,35,Udaipur,Rajasthan,Consumer,2022-08-05,Paid Ads
11851,Customer_11851,Female,32,Bengaluru,Karnataka,Consumer,2024-01-04,Organic Search
11852,Customer_11852,Female,42,Kanpur,Uttar Pradesh,Consumer,2024-03-14,Social Media
11853,Customer_11853,Male,47,Indore,Madhya Pradesh,Consumer,2023-09-09,Social Media
11854,Customer_11854,Female,19,Bhopal,Madhya Pradesh,Consumer,2024-07-30,Organic Search
11855,Customer_11855,Male,57,Faridabad,Haryana,Corporate,2023-11-03,Email
11856,Customer_11856,Other,44,Delhi,Delhi,Corporate,2024-07-27,Referral
11857,Customer_11857,Female,32,Lucknow,Uttar Pradesh,Consumer,2022-10-08,Organic Search
11858,Customer_11858,Male,49,Coimbatore,Tamil Nadu,Consumer,2025-06-02,Social Media
11859,Customer_11859,Female,37,Noida,Uttar Pradesh,Consumer,2025-10-25,Organic Search
11860,Customer_11860,Female,31,Kolkata,West Bengal,Consumer,2025-06-06,Social Media
11861,Customer_11861,Male,44,Lucknow,Uttar Pradesh,Consumer,2022-02-11,Social Media
11862,Customer_11862,Female,20,Jaipur,Rajasthan,Consumer,2025-03-27,Social Media
11863,Customer_11863,Male,20,Delhi,Delhi,Consumer,2023-02-18,Email
11864,Customer_11864,Male,30,Surat,Gujarat,Home Office,2023-04-24,Email
11865,Customer_11865,Male,42,Ludhiana,Punjab,Consumer,2023-10-08,Paid Ads
11866,Customer_11866,Male,35,Faridabad,Haryana,Corporate,2024-10-13,Direct
11867,Customer_11867,Male,18,Mumbai,Maharashtra,Consumer,2025-05-13,Paid Ads
11868,Customer_11868,Female,56,Mumbai,Maharashtra,Home Office,2022-03-11,Referral
11869,Customer_11869,Male,22,Nashik,Maharashtra,Consumer,2024-10-09,Organic Search
11870,Customer_11870,Male,19,Kolkata,West Bengal,Consumer,2022-09-17,Organic Search
11871,Customer_11871,Male,47,Noida,Uttar Pradesh,Consumer,2023-05-06,Organic Search
11872,Customer_11872,Female,34,Delhi,Delhi,Consumer,2023-02-15,Paid Ads
11873,Customer_11873,Other,46,Warangal,Telangana,Consumer,2023-10-22,Direct
11874,Customer_11874,Female,59,Lucknow,Uttar Pradesh,Home Office,2024-04-26,Organic Search
11875,Customer_11875,Female,21,Kolkata,West Bengal,Corporate,2024-03-06,Organic Search
11876,Customer_11876,Female,26,Surat,Gujarat,Consumer,2022-05-19,Email
11877,Customer_11877,Female,38,Surat,Gujarat,Consumer,2022-03-12,Social Media
11878,Customer_11878,Female,60,Hyderabad,Telangana,Consumer,2022-06-18,Direct
11879,Customer_11879,Male,29,Mysuru,Karnataka,Corporate,2025-04-03,Direct
11880,Customer_11880,Male,29,Vadodara,Gujarat,Corporate,2023-09-23,Social Media
11881,Customer_11881,Female,21,Kolkata,West Bengal,Consumer,2025-08-13,Referral
11882,Customer_11882,Male,45,Indore,Madhya Pradesh,Consumer,2023-05-29,Paid Ads
11883,Customer_11883,Male,26,Jaipur,Rajasthan,Corporate,2025-02-12,Referral
11884,Customer_11884,Female,57,Lucknow,Uttar Pradesh,Consumer,2024-10-30,Direct
11885,Customer_11885,Female,49,Nagpur,Maharashtra,Consumer,2023-01-28,Social Media
11886,Customer_11886,Male,30,Coimbatore,Tamil Nadu,Corporate,2022-09-20,Paid Ads
11887,Customer_11887,Female,51,Mumbai,Maharashtra,Corporate,2022-04-07,Referral
11888,Customer_11888,Female,36,New Delhi,Delhi,Consumer,2024-03-19,Referral
11889,Customer_11889,Female,31,Kolkata,West Bengal,Home Office,2025-01-20,Organic Search
11890,Customer_11890,Female,22,Ludhiana,Punjab,Consumer,2024-05-19,Paid Ads
11891,Customer_11891,Female,44,Mumbai,Maharashtra,Consumer,2022-11-14,Social Media
11892,Customer_11892,Male,45,Chennai,Tamil Nadu,Consumer,2024-08-17,Organic Search
11893,Customer_11893,Male,43,Lucknow,Uttar Pradesh,Home Office,2022-04-18,Organic Search
11894,Customer_11894,Female,27,New Delhi,Delhi,Consumer,2025-09-03,Organic Search
11895,Customer_11895,Female,41,Vadodara,Gujarat,Consumer,2025-11-16,Paid Ads
11896,Customer_11896,Female,34,Kolkata,West Bengal,Consumer,2022-04-10,Paid Ads
11897,Customer_11897,Female,33,Surat,Gujarat,Consumer,2024-05-02,Organic Search
11898,Customer_11898,Male,34,Delhi,Delhi,Corporate,2024-03-19,Organic Search
11899,Customer_11899,Female,18,Bengaluru,Karnataka,Consumer,2024-12-22,Direct
11900,Customer_11900,Male,38,Kanpur,Uttar Pradesh,Corporate,2024-03-01,Social Media
11901,Customer_11901,Male,60,Ahmedabad,Gujarat,Home Office,2022-05-07,Email
11902,Customer_11902,Male,39,Nashik,Maharashtra,Consumer,2023-03-12,Social Media
11903,Customer_11903,Male,22,Lucknow,Uttar Pradesh,Corporate,2025-01-27,Referral
11904,Customer_11904,Female,53,Nagpur,Maharashtra,Consumer,2024-09-07,Email
11905,Customer_11905,Male,38,Lucknow,Uttar Pradesh,Consumer,2024-10-14,Direct
11906,Customer_11906,Male,26,Delhi,Delhi,Consumer,2023-02-28,Organic Search
11907,Customer_11907,Female,44,Amritsar,Punjab,Corporate,2024-05-21,Referral
11908,Customer_11908,Male,29,Bengaluru,Karnataka,Consumer,2024-02-16,Social Media
11909,Customer_11909,Male,35,Mysuru,Karnataka,Consumer,2024-07-30,Referral
11910,Customer_11910,Male,52,Mumbai,Maharashtra,Home Office,2024-08-26,Organic Search
11911,Customer_11911,Male,32,Bengaluru,Karnataka,Corporate,2023-05-15,Email
11912,Customer_11912,Male,47,Bhopal,Madhya Pradesh,Consumer,2025-12-10,Organic Search
11913,Customer_11913,Male,50,Amritsar,Punjab,Consumer,2023-06-04,Organic Search
11914,Customer_11914,Female,53,Mysuru,Karnataka,Consumer,2025-07-13,Paid Ads
11915,Customer_11915,Male,57,Coimbatore,Tamil Nadu,Consumer,2022-04-10,Direct
11916,Customer_11916,Male,47,Kolkata,West Bengal,Consumer,2025-01-11,Organic Search
11917,Customer_11917,Female,43,Indore,Madhya Pradesh,Consumer,2023-06-05,Social Media
11918,Customer_11918,Male,38,Vadodara,Gujarat,Consumer,2022-05-19,Organic Search
11919,Customer_11919,Female,54,Coimbatore,Tamil Nadu,Corporate,2025-12-04,Social Media
11920,Customer_11920,Male,60,Coimbatore,Tamil Nadu,Consumer,2023-08-31,Email
11921,Customer_11921,Male,48,Kolkata,West Bengal,Consumer,2025-06-15,Email
11922,Customer_11922,Female,34,Mumbai,Maharashtra,Consumer,2023-09-09,Organic Search
11923,Customer_11923,Male,34,Vadodara,Gujarat,Consumer,2025-02-15,Referral
11924,Customer_11924,Male,51,Bengaluru,Karnataka,Consumer,2025-11-07,Paid Ads
11925,Customer_11925,Female,41,Lucknow,Uttar Pradesh,Consumer,2025-01-04,Organic Search
11926,Customer_11926,Male,50,Nashik,Maharashtra,Consumer,2024-04-10,Organic Search
11927,Customer_11927,Female,21,Surat,Gujarat,Consumer,2022-11-17,Organic Search
11928,Customer_11928,Female,26,Hyderabad,Telangana,Consumer,2025-03-21,Organic Search
11929,Customer_11929,Male,19,Jaipur,Rajasthan,Consumer,2023-05-30,Organic Search
11930,Customer_11930,Female,52,Nashik,Maharashtra,Consumer,2022-10-25,Organic Search
11931,Customer_11931,Male,55,Vadodara,Gujarat,Consumer,2022-09-12,Social Media
11932,Customer_11932,Other,32,Surat,Gujarat,Consumer,2024-12-09,Social Media
11933,Customer_11933,Female,60,Vadodara,Gujarat,Consumer,2024-04-11,Organic Search
11934,Customer_11934,Female,59,Surat,Gujarat,Home Office,2023-09-11,Social Media
11935,Customer_11935,Male,20,Jaipur,Rajasthan,Consumer,2024-05-01,Referral
11936,Customer_11936,Female,48,Lucknow,Uttar Pradesh,Corporate,2023-12-07,Email
11937,Customer_11937,Male,58,New Delhi,Delhi,Corporate,2024-09-19,Direct
11938,Customer_11938,Male,59,Lucknow,Uttar Pradesh,Home Office,2022-04-01,Email
11939,Customer_11939,Female,40,Hyderabad,Telangana,Consumer,2024-05-17,Social Media
11940,Customer_11940,Male,29,Nagpur,Maharashtra,Corporate,2022-07-08,Email
11941,Customer_11941,Female,25,Nashik,Maharashtra,Home Office,2022-05-23,Email
11942,Customer_11942,Male,38,Bengaluru,Karnataka,Consumer,2022-05-20,Direct
11943,Customer_11943,Female,38,Kanpur,Uttar Pradesh,Consumer,2025-03-27,Organic Search
11944,Customer_11944,Male,49,Kolkata,West Bengal,Home Office,2022-02-10,Social Media
11945,Customer_11945,Male,34,Kanpur,Uttar Pradesh,Consumer,2025-04-07,Organic Search
11946,Customer_11946,Male,54,Warangal,Telangana,Consumer,2023-07-27,Social Media
11947,Customer_11947,Female,41,Chennai,Tamil Nadu,Corporate,2025-06-07,Organic Search
11948,Customer_11948,Male,25,Mumbai,Maharashtra,Consumer,2025-05-22,Direct
11949,Customer_11949,Female,35,Bengaluru,Karnataka,Consumer,2025-08-08,Direct
11950,Customer_11950,Male,28,Chennai,Tamil Nadu,Consumer,2022-04-15,Paid Ads
11951,Customer_11951,Male,27,Nashik,Maharashtra,Consumer,2023-01-14,Organic Search
11952,Customer_11952,Male,43,New Delhi,Delhi,Corporate,2024-04-07,Organic Search
11953,Customer_11953,Male,23,Surat,Gujarat,Consumer,2025-05-13,Paid Ads
