order_id,payment_date,payment_status,payment_amount
210795,2025-05-10,Paid,42319.93
210796,2025-05-22,Paid,144765.02
210797,2025-09-06,Paid,5331.15
210798,2025-09-19,Paid,16740.71
210799,2025-05-27,Paid,309007.16
210800,2025-12-10,Paid,18689.28
210801,2025-07-14,Paid,67874.77
210802,2025-08-05,Refunded,4629.93
210803,2025-08-30,Paid,102320.27
210804,2025-05-16,Paid,52786.57
210805,2025-01-30,Paid,48311.44
210806,2025-04-08,Paid,88495.31
210807,2026-01-01,Refunded,165457.42
210808,2025-07-02,Paid,172974.94
210809,2025-06-03,Paid,44589.62
210810,2025-04-15,Paid,195426.12
210811,2025-10-17,Paid,111471.16
210812,2025-08-24,Paid,3000.48
210813,2025-05-16,Paid,97754.88
210814,2025-08-21,Paid,151471.39
210815,2025-02-04,Refunded,56278.82
210816,2025-12-27,Failed,7817.33
210817,2025-03-24,Paid,99511.21
210818,2025-12-22,Paid,86328.75
210819,2025-08-30,Paid,27452.07
210820,2025-12-11,Paid,61527.22
210821,2025-05-16,Paid,132182.54
210822,2025-01-12,Paid,21838.08
210823,2025-09-12,Paid,41986.94
210824,2025-02-04,Paid,189271.86
210825,2025-12-15,Paid,269908.98
210826,2025-07-07,Paid,88257.34
210827,2025-01-13,Paid,175358.3
210828,2025-03-11,Paid,40264.4
210829,2025-05-19,Paid,5331.15
210830,2025-05-13,Paid,182266.55
210831,2025-09-08,Paid,27174.25
210832,2025-05-04,Paid,55716.8
210833,2025-10-02,Paid,193502.52
210834,2025-09-03,Paid,38131.78
210835,2025-06-11,Paid,69792.64
210836,2025-04-08,Paid,40333.09
210837,2025-06-11,Paid,32391.85
210838,2025-11-19,Paid,80106.52
210839,2025-10-14,Paid,95811.81
210840,2025-12-27,Paid,52465.54
210841,2025-08-19,Failed,96324.26
210842,2025-04-27,Paid,92337.29
210843,2025-08-10,Paid,144028.93
210844,2025-06-21,Paid,31971.57
210845,2025-11-13,Paid,177608.66
210846,2025-11-29,Paid,66699.81
210847,2025-05-28,Paid,24280.63
210848,2025-10-13,Paid,13708.21
210849,2025-07-04,Paid,144255.11
210850,2025-11-06,Paid,46805.23
210851,2025-10-05,Failed,58011.79
210852,2025-02-06,Paid,154191.87
210853,2025-12-31,Paid,52643.32
210854,2025-02-06,Paid,103764.43
210855,2025-03-12,Paid,92698.04
210856,2025-12-26,Paid,79793.13
210857,2025-05-02,Paid,132952.46
210858,2025-06-06,Paid,99655.44
210859,2025-07-26,Paid,17995.47
210860,2025-02-13,Paid,169321.24
210861,2025-10-19,Paid,5664.35
210862,2025-03-31,Paid,87271.24
210863,2025-08-01,Paid,6504.11
210864,2025-03-07,Paid,21667.12
210865,2025-03-13,Paid,31341.28
210866,2025-12-02,Paid,105028.65
210867,2025-10-19,Paid,98721.79
210868,2025-01-28,Paid,52442.36
210869,2025-12-28,Paid,116024.65
210870,2025-02-25,Paid,76207.59
210871,2025-08-31,Paid,8508.29
210872,2025-10-20,Paid,172673.98
210873,2025-04-10,Paid,54619.12
210874,2025-03-23,Paid,68412.72
210875,2025-11-23,Paid,42455.88
210876,2025-04-03,Paid,67794.42
210877,2025-01-27,Paid,15018.26
210878,2025-06-13,Paid,53293.35
210879,2025-07-16,Paid,54229.88
210880,2025-07-22,Failed,228022.36
210881,2025-06-17,Failed,30392.54
210882,2025-08-10,Paid,35104.23
210883,2025-10-13,Paid,197919.54
210884,2025-01-13,Paid,40374.83
210885,2025-12-12,Paid,25245.4
210886,2025-12-23,Paid,67733.12
210887,2025-09-06,Paid,50549.57
210888,2025-03-29,Paid,49340.3
210889,2025-05-22,Paid,88613.05
210890,2025-11-08,Paid,185781.49
210891,2025-09-13,Paid,57105.86
210892,2025-10-03,Paid,203554.52
210893,2025-05-26,Paid,126417.17
210894,2025-01-07,Paid,112370.82
210895,2025-09-06,Paid,133821.92
210896,2025-12-13,Paid,105716.9
210897,2025-07-24,Paid,47359.28
210898,2025-08-31,Paid,41870.16
210899,2025-04-05,Paid,219396.38
210900,2025-11-07,Paid,99382.96
210901,2025-01-11,Paid,47585.36
210902,2025-06-21,Paid,86454.82
210903,2025-04-30,Paid,27874.02
210904,2025-09-05,Paid,10207.27
210905,2025-05-09,Paid,40030.13
210906,2025-08-13,Paid,25868.88
210907,2025-03-05,Paid,114958.82
210908,2025-04-27,Paid,180319.71
210909,2025-04-21,Paid,14486.85
210910,2025-08-25,Paid,6213.43
210911,2025-07-27,Paid,158989.09
210912,2025-03-29,Paid,69819.85
210913,2025-11-21,Failed,169846.61
210914,2025-08-29,Paid,141880.06
210915,2025-07-20,Paid,111471.16
210916,2025-01-06,Paid,18445.06
210917,2025-04-19,Paid,91490.56
210918,2025-04-20,Paid,56435.29
210919,2025-09-10,Paid,125537.74
210920,2025-07-05,Paid,310905.06
210921,2025-08-15,Paid,147513.25
210922,2025-01-21,Paid,107915.72
210923,2025-06-04,Paid,106474.71
210924,2025-08-12,Failed,55529.87
210925,2025-03-28,Paid,11630.6
210926,2025-02-12,Paid,52780.9
210927,2025-12-02,Paid,43460.55
210928,2025-06-24,Failed,233513.1
210929,2025-06-10,Paid,133210.48
210930,2025-06-12,Paid,128309.62
210931,2025-02-22,Paid,113025.15
210932,2025-04-29,Paid,53550.92
210933,2025-10-08,Paid,24686.31
210934,2025-06-24,Paid,4722.76
210935,2025-12-01,Paid,161017.29
210936,2025-03-26,Paid,150064.86
210937,2025-10-21,Paid,9836.22
210938,2025-12-08,Paid,246140.31
210939,2025-03-10,Refunded,99590.06
210940,2025-09-28,Paid,224765.44
210941,2025-12-12,Paid,3305.93
210942,2025-09-30,Paid,70243.26
210943,2025-03-02,Paid,95681.96
210944,2025-06-29,Paid,67440.53
210945,2025-12-23,Paid,52780.9
210946,2025-04-28,Paid,21804.63
210947,2025-05-19,Paid,55564.81
210948,2025-09-18,Paid,18351.03
210949,2025-09-15,Paid,145362.93
210950,2025-11-29,Paid,127375.05
210951,2025-09-29,Paid,65752.24
210952,2025-02-04,Paid,110713.46
210953,2025-09-13,Paid,23392.62
210954,2025-09-24,Paid,359371.7
210955,2025-10-09,Paid,46397.91
210956,2025-01-10,Paid,4239.98
210957,2025-12-14,Paid,156326.28
210958,2025-02-10,Paid,54485.77
210959,2025-01-06,Paid,288532.94
210960,2025-02-01,Paid,50330.6
210961,2025-06-17,Paid,52814.89
210962,2025-11-04,Paid,128473.67
210963,2025-02-08,Paid,214713.16
210964,2025-12-20,Paid,72236.57
210965,2025-07-31,Paid,33747.77
210966,2025-04-23,Paid,110718.94
210967,2025-04-29,Paid,45136.0
210968,2025-11-13,Paid,53308.22
210969,2025-02-20,Paid,85821.26
210970,2025-01-15,Paid,45466.14
210971,2025-07-23,Paid,137244.62
210972,2025-12-14,Paid,46341.24
210973,2025-05-07,Refunded,154184.92
210974,2025-12-07,Paid,177498.1
210975,2025-06-06,Paid,47192.65
210976,2025-07-29,Paid,51049.84
210977,2025-09-01,Paid,169103.21
210978,2025-06-15,Paid,33887.09
210979,2025-09-20,Paid,41368.99
210980,2025-10-07,Paid,964.44
210981,2025-12-16,Paid,20440.68
210982,2025-07-12,Paid,230774.22
210983,2025-11-24,Failed,61087.29
210984,2025-08-26,Paid,126891.93
210985,2025-02-19,Paid,38008.49
210986,2025-08-03,Refunded,42090.21
210987,2025-09-25,Paid,141142.8
210988,2025-04-03,Paid,137738.14
210989,2025-05-26,Paid,174099.72
210990,2025-06-18,Failed,58467.83
210991,2025-03-08,Paid,1135.12
210992,2025-01-22,Paid,168607.22
210993,2025-04-24,Paid,158912.79
210994,2025-03-13,Paid,108283.71
210995,2025-01-27,Paid,62946.1
210996,2025-12-11,Paid,126521.99
210997,2025-11-06,Paid,4737.33
210998,2025-01-13,Paid,37673.05
210999,2025-03-08,Paid,59334.46
211000,2025-07-01,Paid,39734.37
211001,2025-08-25,Paid,50582.29
211002,2025-11-22,Paid,74734.26
211003,2025-05-16,Paid,42353.56
211004,2025-07-06,Paid,188774.56
211005,2025-03-23,Paid,125804.28
211006,2025-05-12,Paid,190793.96
211007,2025-10-03,Paid,263515.92
211008,2025-12-06,Paid,53401.55
211009,2025-11-08,Paid,63364.82
211010,2025-11-15,Paid,52356.26
211011,2025-07-22,Failed,95400.6
211012,2025-04-13,Paid,179165.13
211013,2025-06-04,Paid,89719.6
211014,2025-08-06,Paid,250533.28
211015,2025-05-28,Paid,195348.67
211016,2025-10-09,Paid,120257.74
211017,2025-11-09,Paid,67877.86
211018,2025-08-21,Failed,136301.86
211019,2025-06-01,Refunded,59149.64
211020,2025-12-04,Paid,182807.77
211021,2025-10-02,Paid,157262.09
211022,2025-07-01,Paid,5191.42
211023,2025-06-02,Paid,31185.58
211024,2025-10-20,Paid,27493.82
211025,2025-10-14,Paid,59235.66
211026,2025-07-25,Paid,36890.12
211027,2025-03-24,Paid,33200.28
211028,2025-11-25,Paid,29514.2
211029,2025-06-01,Paid,49163.92
211030,2025-10-07,Paid,2716.63
211031,2025-02-06,Refunded,62840.9
211032,2025-08-04,Paid,79416.03
211033,2025-01-04,Paid,69858.6
211034,2025-07-25,Paid,30722.92
211035,2025-04-04,Paid,66917.36
211036,2025-04-04,Paid,48009.35
211037,2025-03-12,Paid,65273.28
211038,2025-05-13,Paid,308926.67
211039,2025-09-15,Refunded,43909.6
211040,2025-12-22,Paid,90570.15
211041,2025-04-02,Paid,69952.64
211042,2025-03-25,Paid,56725.02
211043,2025-11-07,Paid,51007.63
211044,2025-04-09,Paid,114969.75
211045,2025-02-23,Paid,191680.27
211046,2025-12-10,Paid,13179.33
211047,2025-03-24,Paid,87838.9
211048,2025-11-08,Paid,133037.25
211049,2025-12-28,Paid,17417.33
211050,2025-12-09,Paid,26560.22
211051,2025-09-03,Failed,226001.76
211052,2025-10-19,Paid,57019.3
211053,2025-10-09,Paid,128647.38
211054,2025-09-22,Paid,153185.06
211055,2025-12-09,Paid,94602.57
211056,2025-09-19,Paid,142992.14
211057,2025-11-30,Paid,170474.65
211058,2025-08-21,Paid,34899.18
211059,2025-09-08,Paid,93865.55
211060,2025-09-15,Paid,70906.47
211061,2025-03-26,Paid,93202.74
211062,2025-09-22,Paid,25591.97
211063,2025-01-03,Paid,263.0
211064,2025-08-12,Paid,167655.64
211065,2025-09-08,Paid,27448.23
211066,2025-07-13,Paid,14025.22
211067,2025-02-16,Failed,113762.57
211068,2025-10-22,Paid,123863.8
211069,2025-09-26,Paid,26647.92
211070,2025-02-10,Paid,57301.15
211071,2025-05-21,Paid,105008.07
211072,2025-02-12,Paid,13548.25
211073,2025-11-28,Paid,160805.36
211074,2025-06-25,Paid,57700.04
211075,2025-10-18,Failed,49733.61
211076,2025-11-22,Failed,74427.71
211077,2025-10-09,Paid,83736.37
211078,2025-04-04,Paid,51666.41
211079,2025-12-20,Paid,157399.47
211080,2025-12-06,Paid,60495.93
211081,2025-07-27,Paid,214235.19
211082,2025-02-25,Paid,137642.22
211083,2025-08-21,Failed,17964.95
211084,2025-09-17,Refunded,125338.99
211085,2025-08-09,Paid,137849.46
211086,2025-06-19,Paid,78486.91
211087,2025-06-22,Paid,12198.32
211088,2025-11-12,Paid,82233.89
211089,2025-11-16,Paid,16700.06
211090,2025-05-17,Paid,184786.36
211091,2025-10-05,Paid,75346.09
211092,2025-09-18,Failed,80926.11
211093,2025-10-21,Paid,9351.31
211094,2025-10-17,Paid,118345.16
211095,2025-05-15,Paid,228106.07
211096,2025-04-15,Paid,3060.54
211097,2025-08-16,Paid,164935.59
211098,2025-07-11,Paid,8801.23
211099,2025-07-15,Paid,146901.27
211100,2025-03-07,Paid,16785.11
211101,2025-06-21,Paid,98751.46
211102,2025-01-19,Paid,67667.79
211103,2025-09-19,Paid,17995.47
211104,2025-11-11,Paid,153593.64
211105,2025-07-12,Failed,59838.23
211106,2025-10-23,Paid,208156.42
211107,2025-11-17,Paid,154344.69
211108,2025-09-13,Paid,64268.96
211109,2025-03-25,Refunded,46312.08
211110,2025-03-01,Paid,40273.1
211111,2025-04-18,Paid,68249.17
211112,2026-01-03,Paid,72048.13
211113,2025-09-20,Paid,214543.79
211114,2025-09-12,Paid,160533.56
211115,2025-02-15,Paid,396910.27
211116,2025-05-14,Paid,41939.26
211117,2025-01-17,Paid,21858.26
211118,2025-09-27,Paid,188899.65
211119,2025-01-22,Paid,58749.48
211120,2025-04-17,Paid,47587.86
211121,2025-01-06,Paid,73449.26
211122,2025-07-03,Paid,97131.5
211123,2025-05-31,Paid,27944.7
211124,2025-12-03,Paid,132571.22
211125,2025-10-07,Paid,37567.26
211126,2025-01-16,Failed,21198.99
211127,2025-12-19,Paid,344261.6
211128,2025-01-28,Refunded,68264.95
211129,2025-02-09,Paid,88334.61
211130,2025-10-11,Paid,142223.73
211131,2025-10-14,Paid,36681.19
211132,2025-03-08,Paid,55095.26
211133,2025-04-21,Paid,106550.9
211134,2025-11-27,Paid,79737.16
211135,2025-03-30,Failed,115293.81
211136,2025-05-05,Paid,183717.46
211137,2025-05-28,Failed,39405.82
211138,2025-08-04,Paid,96477.19
211139,2025-05-08,Paid,1135.12
211140,2025-10-22,Paid,70546.32
211141,2025-05-29,Paid,176218.73
211142,2025-11-24,Failed,24242.27
211143,2025-05-23,Paid,18718.24
211144,2025-10-20,Paid,39765.99
211145,2025-05-02,Paid,10451.46
211146,2025-01-11,Paid,111437.68
211147,2025-10-11,Paid,106009.2
211148,2025-09-09,Paid,5824.7
211149,2025-07-15,Paid,43366.9
211150,2025-11-29,Paid,115704.53
211151,2025-07-16,Paid,63970.17
211152,2025-03-22,Paid,55304.66
211153,2025-04-20,Paid,107682.77
211154,2025-11-17,Paid,40374.83
211155,2025-07-28,Paid,90086.78
211156,2025-07-29,Refunded,42940.24
211157,2025-05-07,Paid,137547.83
211158,2025-02-05,Paid,9804.39
211159,2025-03-07,Paid,107399.18
211160,2025-01-18,Paid,116177.89
211161,2025-09-06,Paid,66461.88
211162,2025-04-18,Paid,217937.41
211163,2025-12-11,Paid,133437.53
211164,2025-04-18,Paid,34500.92
211165,2025-08-10,Failed,60128.87
211166,2025-06-28,Paid,102627.48
211167,2025-08-18,Paid,112145.91
211168,2025-07-11,Paid,72397.81
211169,2025-08-02,Paid,168553.63
211170,2025-08-11,Paid,108025.32
211171,2025-11-22,Paid,9576.68
211172,2025-06-11,Paid,97697.92
211173,2025-10-27,Paid,263837.72
211174,2025-09-08,Paid,38066.4
211175,2025-07-12,Paid,63752.72
211176,2025-01-13,Paid,66720.17
211177,2025-03-12,Paid,153171.95
211178,2025-02-11,Paid,58018.39
211179,2025-09-17,Paid,20468.55
211180,2025-05-07,Paid,19145.58
211181,2025-08-14,Paid,263891.03
211182,2025-07-30,Paid,44863.76
211183,2025-12-02,Paid,52036.9
211184,2025-11-27,Paid,136546.47
211185,2025-09-22,Paid,7871.53
211186,2025-06-22,Paid,243261.14
211187,2025-01-04,Paid,158699.47
211188,2025-12-31,Paid,89841.66
211189,2025-12-18,Failed,58150.81
211190,2025-07-29,Refunded,100430.13
211191,2025-08-31,Paid,31878.73
211192,2025-03-14,Paid,38968.51
211193,2025-09-30,Paid,102863.73
211194,2025-03-30,Paid,24264.53
211195,2025-01-23,Paid,13507.7
211196,2025-11-14,Paid,53027.31
211197,2025-05-23,Paid,78255.44
211198,2025-12-02,Failed,101005.06
211199,2025-06-27,Paid,32322.68
211200,2025-02-19,Paid,79848.48
211201,2025-04-06,Paid,124410.52
211202,2025-06-17,Paid,121630.57
211203,2025-02-25,Paid,85620.4
211204,2025-02-20,Paid,22547.03
211205,2025-11-30,Paid,40966.17
211206,2025-09-27,Paid,53491.18
211207,2025-12-28,Paid,39833.33
211208,2025-05-27,Refunded,282428.21
211209,2025-03-19,Paid,104990.63
211210,2025-05-09,Paid,20257.51
211211,2025-04-22,Paid,25244.22
211212,2025-01-01,Paid,50008.33
211213,2025-01-29,Paid,229108.2
211214,2025-04-27,Paid,15992.11
211215,2025-06-25,Paid,128825.74
211216,2025-01-14,Paid,71334.94
211217,2025-02-06,Paid,224724.27
211218,2025-11-17,Paid,48466.4
211219,2025-08-23,Paid,157788.78
211220,2025-03-17,Paid,128712.73
211221,2025-02-20,Paid,3212.23
211222,2025-08-01,Paid,51299.92
211223,2025-08-03,Paid,42532.01
211224,2025-02-12,Paid,40333.09
211225,2025-11-07,Paid,66513.28
211226,2025-04-06,Paid,87201.16
211227,2025-07-09,Paid,72980.29
211228,2025-05-17,Paid,5244.69
211229,2025-07-27,Paid,44974.34
211230,2025-01-05,Paid,338.15
211231,2025-07-23,Paid,57173.7
211232,2025-09-01,Paid,64814.75
211233,2025-09-16,Paid,18445.06
211234,2025-06-07,Paid,80172.21
211235,2025-02-23,Paid,10120.54
211236,2025-04-07,Paid,30119.24
211237,2025-11-10,Paid,79673.43
211238,2025-03-02,Paid,73603.02
211239,2025-12-27,Paid,41166.3
211240,2025-06-19,Paid,61470.15
211241,2025-10-02,Paid,30937.75
211242,2025-01-25,Paid,36322.25
211243,2025-12-24,Paid,52280.8
211244,2025-02-18,Failed,80076.37
211245,2025-07-10,Paid,15634.66
211246,2025-02-25,Paid,383221.75
211247,2025-08-29,Paid,101876.78
211248,2025-01-30,Paid,27947.34
211249,2025-03-03,Paid,170967.27
211250,2025-07-07,Paid,3208.18
211251,2025-05-22,Paid,61840.64
211252,2025-03-01,Paid,89426.04
211253,2025-07-15,Paid,278768.13
211254,2025-04-16,Paid,60488.51
211255,2025-10-10,Paid,54465.68
211256,2025-06-17,Paid,35514.94
211257,2025-12-02,Paid,60900.94
211258,2025-09-06,Paid,52621.05
211259,2025-12-09,Paid,89726.92
211260,2025-08-05,Paid,46718.54
211261,2025-01-05,Paid,147706.84
211262,2025-10-31,Paid,44863.76
211263,2025-12-20,Refunded,19429.95
211264,2025-07-04,Paid,312616.72
211265,2025-10-30,Paid,0.0
211266,2025-07-04,Paid,61290.96
211267,2025-04-08,Paid,55407.3
211268,2025-06-05,Paid,166462.87
211269,2025-06-29,Paid,60738.73
211270,2025-04-07,Paid,39828.42
211271,2025-10-04,Paid,213779.6
211272,2025-08-26,Paid,84965.28
211273,2025-12-10,Paid,163539.59
211274,2025-10-28,Paid,68062.19
211275,2025-01-15,Paid,23392.62
211276,2025-10-30,Paid,9465.56
211277,2025-12-14,Paid,129673.42
211278,2025-07-02,Failed,26942.9
211279,2025-06-05,Paid,147983.02
211280,2025-09-09,Paid,44207.66
211281,2025-10-11,Failed,107448.53
211282,2025-06-29,Paid,37675.05
211283,2025-12-26,Paid,15261.34
211284,2025-03-12,Paid,73810.21
211285,2025-03-25,Paid,19411.62
211286,2025-07-11,Paid,351556.79
211287,2025-04-03,Paid,166073.17
211288,2025-03-13,Paid,52681.31
211289,2025-11-05,Paid,42964.2
211290,2025-06-15,Failed,145557.69
211291,2025-06-28,Paid,265562.19
211292,2025-02-04,Paid,37078.08
211293,2025-02-25,Paid,80147.7
211294,2025-08-04,Paid,64645.36
211295,2025-07-24,Paid,100739.5
211296,2025-02-10,Refunded,99947.18
211297,2025-09-20,Paid,31185.58
211298,2025-02-03,Paid,76598.62
211299,2025-10-18,Paid,142805.06
211300,2025-01-07,Paid,60815.29
211301,2025-06-28,Paid,10517.29
211302,2025-02-23,Paid,195022.5
211303,2025-08-10,Paid,40374.83
211304,2025-10-12,Paid,233758.55
211305,2025-09-26,Paid,133991.93
211306,2025-07-19,Paid,73878.87
211307,2025-09-30,Paid,85089.6
211308,2025-09-21,Paid,65240.24
211309,2025-08-17,Paid,58343.26
211310,2025-01-18,Refunded,53312.09
211311,2025-09-03,Paid,35416.86
211312,2025-04-29,Paid,910.86
211313,2025-01-11,Paid,271144.27
211314,2025-02-09,Paid,102219.08
211315,2025-02-11,Failed,118739.61
211316,2025-04-19,Paid,108811.0
211317,2025-02-14,Paid,133374.43
211318,2025-07-17,Paid,7806.43
211319,2025-10-29,Paid,45554.26
211320,2025-07-31,Paid,60610.29
211321,2025-06-28,Paid,19364.85
211322,2025-10-05,Paid,108751.58
211323,2025-10-04,Paid,155169.36
211324,2025-08-26,Paid,85928.4
211325,2025-01-04,Paid,110928.38
211326,2025-12-28,Paid,33851.59
211327,2025-11-10,Failed,38998.44
211328,2025-12-10,Paid,107462.43
211329,2025-09-12,Paid,31608.03
211330,2025-02-06,Paid,110453.71
211331,2025-01-07,Paid,90080.69
211332,2025-11-27,Paid,25926.96
211333,2025-10-29,Paid,210687.53
211334,2025-01-23,Paid,95827.96
211335,2025-10-19,Paid,82136.64
211336,2025-06-12,Paid,44467.93
211337,2025-08-29,Paid,723.91
211338,2025-02-19,Paid,6095.54
211339,2025-10-21,Refunded,23232.69
211340,2025-01-17,Refunded,42455.88
211341,2025-04-21,Failed,162027.7
211342,2025-06-27,Paid,375.72
211343,2025-03-09,Paid,278116.19
211344,2025-03-06,Paid,132731.02
211345,2025-11-04,Paid,5239.44
211346,2025-03-16,Paid,36072.98
211347,2025-07-25,Paid,228996.1
211348,2025-09-14,Paid,32036.08
211349,2025-03-04,Paid,34347.18
211350,2025-04-11,Refunded,124360.26
211351,2025-01-17,Paid,142449.74
211352,2025-07-14,Paid,97561.44
211353,2025-09-10,Paid,207327.01
211354,2025-02-07,Paid,16678.15
211355,2025-10-14,Paid,95785.22
211356,2025-02-03,Paid,164615.91
211357,2025-11-07,Paid,30195.37
211358,2025-12-26,Paid,94467.49
211359,2025-07-01,Refunded,19059.24
211360,2025-10-12,Paid,288745.59
211361,2025-05-24,Paid,128029.5
211362,2025-09-05,Paid,100299.5
211363,2025-10-05,Paid,248785.81
211364,2025-08-13,Failed,49693.08
211365,2025-01-28,Paid,81733.63
211366,2025-09-08,Paid,149742.12
211367,2025-08-22,Paid,32134.48
211368,2025-01-15,Paid,210205.57
211369,2025-11-06,Paid,107766.47
211370,2025-04-09,Refunded,19968.2
211371,2025-07-11,Failed,106616.45
211372,2025-07-05,Paid,119895.39
211373,2025-01-21,Paid,71735.57
211374,2025-12-08,Refunded,71847.38
211375,2025-09-17,Paid,71206.95
211376,2025-03-11,Paid,58590.21
211377,2025-01-27,Paid,67001.8
211378,2025-01-07,Paid,53433.99
211379,2025-05-22,Paid,22032.43
211380,2025-08-26,Paid,88342.11
211381,2025-08-19,Paid,287794.37
211382,2025-01-28,Paid,164237.72
211383,2025-04-15,Paid,195329.37
211384,2025-12-11,Paid,38466.84
211385,2025-01-12,Paid,147856.56
211386,2025-09-29,Refunded,200865.41
211387,2025-10-06,Paid,120115.7
211388,2025-10-31,Paid,36087.5
211389,2025-01-14,Paid,59041.69
211390,2025-06-06,Paid,16195.92
211391,2025-03-19,Paid,36399.8
211392,2025-01-20,Paid,46018.54
211393,2025-02-28,Refunded,47445.49
211394,2025-05-12,Paid,184792.42
211395,2025-06-23,Paid,67245.12
211396,2025-03-28,Paid,200960.64
211397,2025-11-18,Refunded,44475.53
211398,2025-12-09,Paid,105197.6
211399,2025-02-24,Paid,58602.52
211400,2025-03-22,Paid,35158.69
211401,2025-07-24,Paid,134178.6
211402,2025-09-29,Paid,131779.97
211403,2025-06-22,Failed,97066.53
211404,2025-02-08,Paid,208193.04
211405,2025-07-08,Paid,67037.98
211406,2025-12-28,Paid,174814.43
211407,2025-08-26,Refunded,170706.11
211408,2025-01-17,Failed,10175.22
211409,2025-08-14,Paid,81411.53
211410,2025-12-04,Paid,34226.24
211411,2025-03-15,Paid,159873.12
211412,2025-07-30,Paid,74563.55
211413,2025-10-14,Paid,91167.05
211414,2025-11-22,Failed,164773.6
211415,2025-11-24,Paid,21365.59
211416,2025-12-02,Paid,15096.84
211417,2025-04-26,Paid,21622.84
211418,2025-09-07,Paid,35098.6
211419,2025-02-09,Paid,58602.52
211420,2025-02-27,Paid,1135.12
211421,2025-06-18,Paid,72369.3
211422,2025-06-27,Paid,136697.15
211423,2025-12-21,Refunded,131155.51
211424,2025-07-12,Refunded,18064.99
211425,2025-04-10,Paid,72901.97
211426,2025-04-24,Paid,116092.47
211427,2025-04-29,Paid,62414.11
211428,2025-06-13,Paid,62180.13
211429,2025-03-01,Paid,72758.72
211430,2025-12-20,Paid,50141.86
211431,2025-03-04,Paid,81806.78
211432,2025-02-11,Refunded,101492.56
211433,2025-11-28,Paid,32643.48
211434,2025-11-22,Paid,46767.99
211435,2025-01-30,Paid,10012.67
211436,2025-08-16,Paid,201461.3
211437,2025-02-03,Paid,5350.32
211438,2025-11-13,Paid,11772.81
211439,2025-02-09,Paid,58669.03
211440,2025-01-04,Refunded,28674.88
211441,2025-02-27,Refunded,24703.41
211442,2025-12-26,Paid,174294.32
211443,2025-07-08,Paid,72614.61
211444,2025-04-03,Paid,52973.42
211445,2025-07-18,Paid,27114.94
211446,2025-06-21,Paid,32345.67
211447,2025-08-13,Paid,110476.37
211448,2025-07-02,Paid,93332.94
211449,2025-05-12,Paid,63970.17
211450,2025-05-24,Paid,29040.86
211451,2025-12-31,Refunded,215163.83
211452,2025-05-11,Paid,152782.07
211453,2025-05-25,Paid,120257.74
211454,2025-01-08,Failed,33152.89
211455,2025-12-04,Paid,274174.77
211456,2025-06-16,Failed,47307.92
211457,2025-05-01,Failed,60672.11
211458,2025-02-15,Paid,69999.1
211459,2025-04-03,Paid,101779.75
211460,2025-08-18,Paid,192514.98
211461,2025-08-28,Paid,134240.47
211462,2025-07-09,Failed,321206.33
211463,2025-03-22,Paid,40577.84
211464,2025-09-29,Paid,65944.67
211465,2025-02-16,Paid,28448.18
211466,2025-01-07,Failed,46349.02
211467,2025-06-22,Paid,52786.57
211468,2025-04-25,Paid,55244.46
211469,2025-09-22,Paid,66817.51
211470,2025-12-10,Paid,204943.04
211471,2025-12-12,Paid,43653.46
211472,2025-08-29,Paid,17213.2
211473,2025-10-05,Paid,70873.46
211474,2025-11-05,Paid,12121.14
211475,2025-12-14,Paid,76873.52
211476,2025-01-16,Paid,170175.06
211477,2025-03-03,Paid,20698.16
211478,2025-07-15,Paid,172906.34
211479,2025-11-17,Paid,32899.72
211480,2025-10-21,Paid,27114.94
211481,2025-06-15,Paid,172938.03
211482,2025-08-24,Paid,105124.18
211483,2025-10-09,Paid,34705.96
211484,2025-08-29,Paid,72995.81
211485,2025-11-24,Paid,55272.56
211486,2025-08-23,Paid,70638.22
211487,2025-05-09,Paid,11762.68
211488,2025-05-05,Paid,89568.0
211489,2025-05-19,Refunded,177762.45
211490,2025-12-23,Paid,69116.01
211491,2025-01-16,Paid,6540.45
211492,2025-11-26,Paid,78987.05
211493,2025-08-17,Paid,3603.55
211494,2025-05-24,Paid,81465.27
211495,2025-08-19,Paid,53143.63
211496,2025-06-25,Paid,22521.75
211497,2025-10-19,Paid,42994.84
211498,2025-09-03,Paid,274996.33
211499,2025-02-23,Paid,9746.87
211500,2025-12-03,Paid,16018.04
211501,2025-05-27,Paid,83646.01
211502,2025-02-11,Paid,50140.2
211503,2025-10-21,Paid,56217.93
211504,2025-08-30,Failed,62632.18
211505,2025-07-17,Paid,90528.06
211506,2025-05-18,Paid,253942.61
211507,2025-03-30,Paid,42712.74
211508,2025-09-29,Paid,17391.08
211509,2025-09-14,Paid,386336.29
211510,2025-07-09,Paid,37753.26
211511,2025-10-21,Paid,354650.14
211512,2025-03-15,Paid,78688.12
211513,2025-08-22,Paid,63442.13
211514,2025-01-09,Paid,68703.25
211515,2025-09-27,Paid,56440.48
211516,2025-12-05,Paid,41249.7
211517,2025-04-25,Paid,57122.43
211518,2025-11-23,Paid,106814.07
211519,2025-10-30,Paid,43671.37
211520,2025-10-27,Paid,30232.51
211521,2025-08-27,Refunded,33200.28
211522,2025-11-16,Paid,5350.32
211523,2025-03-19,Paid,122377.04
211524,2025-04-12,Paid,218278.76
211525,2025-11-21,Paid,144532.12
211526,2025-01-05,Refunded,200454.06
211527,2025-05-04,Paid,172858.54
211528,2025-07-05,Paid,155374.72
