customer_id,customer_name,gender,age,city,state,customer_segment,registration_date,acquisition_channel
11089,Customer_11089,male,43,Ludhiana,Punjab,consumer,2023-08-28,referral
11090,Customer_11090,male,44,New Delhi,Delhi,consumer,2024-03-16,referral
11091,Customer_11091,female,33,Gurugram,Haryana,consumer,2023-08-26,organic search
11092,Customer_11092,female,24,Jaipur,Rajasthan,consumer,2024-01-05,social media
11093,Customer_11093,male,49,Ahmedabad,Gujarat,home office,2024-01-15,organic search
11094,Customer_11094,male,42,Warangal,Telangana,consumer,2022-11-09,social media
11095,Customer_11095,male,48,New Delhi,Delhi,corporate,2023-12-17,direct
11096,Customer_11096,female,33,New Delhi,Delhi,consumer,2024-07-04,paid ads
11097,Customer_11097,male,58,New Delhi,Delhi,corporate,2025-07-20,paid ads
11098,Customer_11098,female,31,New Delhi,Delhi,consumer,2024-10-10,paid ads
11099,Customer_11099,female,42,Kanpur,Uttar Pradesh,consumer,2022-05-03,email
11100,Customer_11100,male,47,Bengaluru,Karnataka,home office,2025-05-25,organic search
11101,Customer_11101,male,24,Nagpur,Maharashtra,corporate,2024-01-23,email
11102,Customer_11102,male,29,Ludhiana,Punjab,consumer,2024-06-20,paid ads
11103,Customer_11103,male,20,Bhopal,Madhya Pradesh,consumer,2025-05-23,paid ads
11104,Customer_11104,male,44,Faridabad,Haryana,consumer,2022-06-19,social media
11105,Customer_11105,male,36,Ludhiana,Punjab,consumer,2024-08-08,social media
11106,Customer_11106,male,60,New Delhi,Delhi,consumer,2025-12-15,organic search
11107,Customer_11107,male,54,Chennai,Tamil Nadu,consumer,2023-07-15,social media
11108,Customer_11108,female,59,Kanpur,Uttar Pradesh,consumer,2025-10-29,email
11109,Customer_11109,male,24,Kolkata,West Bengal,consumer,2023-11-09,organic search
11110,Customer_11110,female,33,Mumbai,Maharashtra,consumer,2022-10-13,paid ads
11111,Customer_11111,female,49,Lucknow,Uttar Pradesh,home office,2025-05-19,organic search
11112,Customer_11112,female,25,Delhi,Delhi,consumer,2025-05-27,organic search
11113,Customer_11113,female,30,Delhi,Delhi,home office,2025-04-07,organic search
11114,Customer_11114,male,28,Vadodara,Gujarat,consumer,2025-11-15,paid ads
11115,Customer_11115,male,37,Surat,Gujarat,consumer,2023-10-07,email
11116,Customer_11116,female,35,Surat,Gujarat,consumer,2025-08-16,organic search
11117,Customer_11117,female,54,Nagpur,Maharashtra,consumer,2025-09-05,organic search
11118,Customer_11118,female,23,Bhopal,Madhya Pradesh,consumer,2023-12-09,referral
11119,Customer_11119,other,37,New Delhi,Delhi,consumer,2025-12-14,social media
11120,Customer_11120,male,49,Pune,Maharashtra,corporate,2022-10-18,referral
11121,Customer_11121,male,46,Indore,Madhya Pradesh,consumer,2022-10-12,organic search
11122,Customer_11122,male,21,Gurugram,Haryana,home office,2022-01-01,social media
11123,Customer_11123,male,24,Bhopal,Madhya Pradesh,home office,2025-11-26,social media
11124,Customer_11124,male,60,Lucknow,Uttar Pradesh,consumer,2025-08-30,social media
11125,Customer_11125,female,37,Jaipur,Rajasthan,consumer,2025-12-30,organic search
11126,Customer_11126,female,51,Surat,Gujarat,consumer,2022-08-03,organic search
11127,Customer_11127,male,53,Pune,Maharashtra,consumer,2024-09-05,paid ads
11128,Customer_11128,female,24,Chennai,Tamil Nadu,consumer,2022-04-10,paid ads
11129,Customer_11129,female,50,Bengaluru,Karnataka,corporate,2022-02-25,organic search
11130,Customer_11130,female,32,New Delhi,Delhi,home office,2023-09-20,referral
11131,Customer_11131,male,49,Kolkata,West Bengal,corporate,2024-04-27,direct
11132,Customer_11132,female,39,Warangal,Telangana,consumer,2022-06-08,referral
11133,Customer_11133,female,57,unknown,Maharashtra,consumer,2025-05-11,social media
11134,Customer_11134,male,46,New Delhi,Delhi,consumer,2023-01-08,social media
11135,Customer_11135,male,42,Jaipur,Rajasthan,consumer,2022-11-15,email
11136,Customer_11136,female,22,Mumbai,Maharashtra,consumer,2023-12-17,social media
11137,Customer_11137,male,31,Indore,Madhya Pradesh,consumer,2025-11-18,organic search
11138,Customer_11138,male,52,Hyderabad,Telangana,home office,2024-08-05,referral
11139,Customer_11139,male,19,Hyderabad,Telangana,corporate,2023-08-20,email
11140,Customer_11140,female,42,Surat,Gujarat,corporate,2024-03-05,paid ads
11141,Customer_11141,female,33,Lucknow,Uttar Pradesh,home office,2024-09-13,organic search
11142,Customer_11142,male,33,Bengaluru,Karnataka,consumer,2023-09-16,social media
11143,Customer_11143,male,28,Jaipur,Rajasthan,consumer,2022-04-07,email
11144,Customer_11144,other,52,Vadodara,Gujarat,corporate,2024-04-22,social media
11145,Customer_11145,female,40,New Delhi,Delhi,home office,2022-08-17,direct
11146,Customer_11146,female,22,Indore,Madhya Pradesh,consumer,2023-07-04,social media
11147,Customer_11147,male,52,Kanpur,Uttar Pradesh,consumer,2024-12-28,direct
11148,Customer_11148,male,46,Udaipur,Rajasthan,corporate,2024-07-06,social media
11149,Customer_11149,male,22,Indore,Madhya Pradesh,consumer,2022-04-03,direct
11150,Customer_11150,female,20,Bhopal,Madhya Pradesh,consumer,2024-06-05,social media
11151,Customer_11151,male,23,Kolkata,West Bengal,consumer,2024-07-10,social media
11152,Customer_11152,male,40,Kanpur,Uttar Pradesh,home office,2022-09-20,referral
11153,Customer_11153,male,19,Kolkata,West Bengal,consumer,2022-03-31,organic search
11154,Customer_11154,male,35,Jaipur,Rajasthan,home office,2024-10-31,organic search
11155,Customer_11155,female,47,Vadodara,Gujarat,consumer,2025-04-18,email
11156,Customer_11156,male,55,Lucknow,Uttar Pradesh,consumer,2023-11-14,organic search
11157,Customer_11157,female,22,Nagpur,Maharashtra,home office,2025-01-22,referral
11158,Customer_11158,female,28,Indore,Madhya Pradesh,consumer,2024-04-15,organic search
11159,Customer_11159,male,18,Indore,Madhya Pradesh,consumer,2024-07-07,social media
11160,Customer_11160,female,27,Mumbai,Maharashtra,consumer,2024-07-14,referral
11161,Customer_11161,female,58,Lucknow,Uttar Pradesh,corporate,2025-11-24,social media
11162,Customer_11162,female,43,Mumbai,Maharashtra,consumer,2022-08-01,paid ads
11163,Customer_11163,male,50,Mysuru,Karnataka,consumer,2025-08-20,referral
11164,Customer_11164,male,44,Lucknow,Uttar Pradesh,corporate,2025-08-24,paid ads
11165,Customer_11165,male,29,Nagpur,Maharashtra,consumer,2024-04-05,organic search
11166,Customer_11166,female,19,Kanpur,Uttar Pradesh,consumer,2022-03-31,referral
11167,Customer_11167,female,18,Noida,Uttar Pradesh,corporate,2024-12-07,social media
11168,Customer_11168,female,18,Hyderabad,Telangana,consumer,2025-10-27,social media
11169,Customer_11169,male,50,Nagpur,Maharashtra,consumer,2023-04-02,organic search
11170,Customer_11170,male,39,Mysuru,Karnataka,consumer,2025-11-13,organic search
11171,Customer_11171,female,29,Vadodara,Gujarat,home office,2025-03-08,email
11172,Customer_11172,male,56,Amritsar,Punjab,consumer,2022-06-25,direct
11173,Customer_11173,female,53,Udaipur,Rajasthan,consumer,2023-10-28,social media
11174,Customer_11174,male,38,Delhi,Delhi,corporate,2022-05-13,paid ads
11175,Customer_11175,male,37,Udaipur,Rajasthan,consumer,2025-05-27,email
11176,Customer_11176,male,53,Ahmedabad,Gujarat,consumer,2022-06-02,organic search
11177,Customer_11177,male,43,Noida,Uttar Pradesh,consumer,2023-12-30,direct
11178,Customer_11178,male,48,Nagpur,Maharashtra,corporate,2023-04-28,email
11179,Customer_11179,male,18,Kanpur,Uttar Pradesh,consumer,2023-07-09,paid ads
11180,Customer_11180,male,55,Ahmedabad,Gujarat,corporate,2024-03-27,direct
11181,Customer_11181,male,31,Amritsar,Punjab,consumer,2023-05-20,social media
11182,Customer_11182,male,43,Bengaluru,Karnataka,consumer,2025-10-20,email
11183,Customer_11183,female,59,Udaipur,Rajasthan,consumer,2022-08-05,direct
11184,Customer_11184,male,24,Faridabad,Haryana,home office,2022-11-15,organic search
11185,Customer_11185,female,29,Mumbai,Maharashtra,consumer,2022-12-07,organic search
11186,Customer_11186,female,41,Gurugram,Haryana,consumer,2024-01-16,organic search
11187,Customer_11187,female,36,Kolkata,West Bengal,consumer,2024-10-11,social media
11188,Customer_11188,female,26,Nagpur,Maharashtra,consumer,2025-06-20,email
11189,Customer_11189,male,52,Bengaluru,Karnataka,consumer,2025-11-17,paid ads
11190,Customer_11190,female,21,Kolkata,West Bengal,consumer,2025-08-07,organic search
11191,Customer_11191,female,59,Mumbai,Maharashtra,consumer,2022-06-16,referral
11192,Customer_11192,female,49,Ahmedabad,Gujarat,consumer,2023-12-18,social media
11193,Customer_11193,male,23,Mysuru,Karnataka,corporate,2022-02-21,email
11194,Customer_11194,male,45,Surat,Gujarat,home office,2025-02-26,email
11195,Customer_11195,male,45,Nagpur,Maharashtra,consumer,2022-11-18,email
11196,Customer_11196,female,57,Bhopal,Madhya Pradesh,consumer,2022-11-14,referral
11197,Customer_11197,female,46,Amritsar,Punjab,consumer,2022-10-24,email
11198,Customer_11198,male,59,Amritsar,Punjab,consumer,2024-05-27,paid ads
11199,Customer_11199,male,22,Noida,Uttar Pradesh,consumer,2024-08-18,referral
11200,Customer_11200,unknown,22,Nashik,Maharashtra,consumer,2024-01-04,paid ads
11201,Customer_11201,male,54,Noida,Uttar Pradesh,home office,2024-07-20,social media
11202,Customer_11202,female,58,Nagpur,Maharashtra,consumer,2024-05-07,paid ads
11203,Customer_11203,female,45,Mumbai,Maharashtra,consumer,2022-06-28,referral
11204,Customer_11204,male,58,Bengaluru,Karnataka,consumer,2025-05-21,email
11205,Customer_11205,female,26,Warangal,Telangana,consumer,2023-03-28,email
11206,Customer_11206,male,46,Lucknow,Uttar Pradesh,home office,2024-03-07,social media
11207,Customer_11207,female,31,Jaipur,Rajasthan,consumer,2024-11-12,organic search
11208,Customer_11208,female,55,Chennai,Tamil Nadu,home office,2025-06-15,organic search
11209,Customer_11209,female,57,Delhi,Delhi,consumer,2022-09-08,social media
11210,Customer_11210,male,51,Ludhiana,Punjab,consumer,2025-08-25,organic search
11211,Customer_11211,male,54,Coimbatore,Tamil Nadu,home office,2025-06-02,direct
11212,Customer_11212,male,59,Chennai,Tamil Nadu,consumer,2024-03-19,organic search
11213,Customer_11213,male,31,Nagpur,Maharashtra,consumer,2025-11-30,email
11214,Customer_11214,male,35,Kanpur,Uttar Pradesh,corporate,2022-11-04,social media
11215,Customer_11215,female,50,Kolkata,West Bengal,consumer,2025-05-02,direct
11216,Customer_11216,male,51,Delhi,Delhi,corporate,2024-06-29,direct
11217,Customer_11217,male,45,Nashik,Maharashtra,consumer,2022-07-26,email
11218,Customer_11218,male,53,Udaipur,Rajasthan,consumer,2025-01-01,social media
11219,Customer_11219,female,54,Udaipur,Rajasthan,consumer,2024-03-29,social media
11220,Customer_11220,female,40,Delhi,Delhi,home office,2023-11-30,direct
11221,Customer_11221,male,59,Gurugram,Haryana,consumer,2023-10-26,social media
11222,Customer_11222,male,34,Mumbai,Maharashtra,consumer,2022-07-22,social media
11223,Customer_11223,male,28,Coimbatore,Tamil Nadu,consumer,2025-12-01,organic search
11224,Customer_11224,male,49,Faridabad,Haryana,consumer,2024-04-08,referral
11225,Customer_11225,male,54,Chennai,Tamil Nadu,consumer,2025-10-03,referral
11226,Customer_11226,female,32,Udaipur,Rajasthan,consumer,2023-07-19,paid ads
11227,Customer_11227,female,21,Chennai,Tamil Nadu,corporate,2023-09-09,organic search
11228,Customer_11228,female,56,Mysuru,Karnataka,consumer,2025-12-24,social media
11229,Customer_11229,female,47,Ludhiana,Punjab,consumer,2022-04-03,direct
11230,Customer_11230,female,27,Coimbatore,Tamil Nadu,consumer,2024-08-09,organic search
11231,Customer_11231,female,40,Bhopal,Madhya Pradesh,consumer,2025-09-25,social media
11232,Customer_11232,male,41,New Delhi,Delhi,corporate,2024-09-22,organic search
11233,Customer_11233,male,53,New Delhi,Delhi,consumer,2022-10-22,organic search
11234,Customer_11234,male,22,Pune,Maharashtra,consumer,2025-03-26,social media
11235,Customer_11235,male,54,Udaipur,Rajasthan,consumer,2022-04-28,direct
11236,Customer_11236,female,60,Bengaluru,Karnataka,corporate,2023-04-01,email
11237,Customer_11237,male,36,Bhopal,Madhya Pradesh,home office,2024-03-04,organic search
11238,Customer_11238,male,54,Hyderabad,Telangana,consumer,2025-03-07,organic search
11239,Customer_11239,male,25,Ludhiana,Punjab,consumer,2023-04-16,referral
11240,Customer_11240,male,24,Delhi,Delhi,consumer,2025-07-27,email
11241,Customer_11241,female,57,Indore,Madhya Pradesh,consumer,2022-12-04,organic search
11242,Customer_11242,female,30,Kanpur,Uttar Pradesh,consumer,2025-01-24,organic search
11243,Customer_11243,female,54,Noida,Uttar Pradesh,home office,2023-01-05,paid ads
11244,Customer_11244,male,44,Indore,Madhya Pradesh,consumer,2023-01-07,organic search
11245,Customer_11245,female,35,Kanpur,Uttar Pradesh,corporate,2024-01-28,organic search
11246,Customer_11246,male,41,Vadodara,Gujarat,consumer,2022-06-01,social media
11247,Customer_11247,female,58,Nagpur,Maharashtra,corporate,2024-03-09,organic search
11248,Customer_11248,male,19,Pune,Maharashtra,consumer,2023-12-19,social media
11249,Customer_11249,male,33,Gurugram,Haryana,consumer,2024-07-12,email
11250,Customer_11250,male,31,Ahmedabad,Gujarat,home office,2025-04-26,paid ads
11251,Customer_11251,male,34,Lucknow,Uttar Pradesh,consumer,2023-03-13,organic search
11252,Customer_11252,female,23,Warangal,Telangana,consumer,2023-01-18,social media
11253,Customer_11253,male,52,Mumbai,Maharashtra,home office,2025-04-21,organic search
11254,Customer_11254,male,34,Mumbai,Maharashtra,consumer,2023-08-25,referral
11255,Customer_11255,male,55,Kolkata,West Bengal,consumer,2025-01-18,organic search
11256,Customer_11256,female,57,Chennai,Tamil Nadu,corporate,2024-10-08,direct
11257,Customer_11257,male,23,New Delhi,Delhi,home office,2022-02-09,organic search
11258,Customer_11258,female,55,Warangal,Telangana,corporate,2022-04-05,paid ads
11259,Customer_11259,female,38,Nashik,Maharashtra,consumer,2025-06-19,social media
11260,Customer_11260,male,52,Ahmedabad,Gujarat,corporate,2024-06-26,email
11261,Customer_11261,male,40,unknown,Delhi,corporate,2025-01-24,social media
11262,Customer_11262,male,29,Kanpur,Uttar Pradesh,corporate,2024-01-21,organic search
11263,Customer_11263,female,46,Bengaluru,Karnataka,corporate,2024-09-16,organic search
11264,Customer_11264,male,44,Coimbatore,Tamil Nadu,consumer,2022-05-08,organic search
11265,Customer_11265,male,23,Pune,Maharashtra,consumer,2024-12-28,social media
11266,Customer_11266,female,38,Nashik,Maharashtra,consumer,2023-10-24,paid ads
11267,Customer_11267,female,24,Chennai,Tamil Nadu,home office,2025-06-30,referral
11268,Customer_11268,male,60,Hyderabad,Telangana,consumer,2023-04-29,organic search
11269,Customer_11269,male,58,Vadodara,Gujarat,home office,2025-11-21,direct
11270,Customer_11270,male,33,Mysuru,Karnataka,home office,2022-08-17,organic search
11271,Customer_11271,male,22,Kolkata,West Bengal,home office,2022-11-20,referral
11272,Customer_11272,male,32,Bhopal,Madhya Pradesh,home office,2022-08-17,email
11273,Customer_11273,female,38,Noida,Uttar Pradesh,home office,2022-12-16,direct
11274,Customer_11274,male,21,Pune,Maharashtra,corporate,2023-02-23,social media
11275,Customer_11275,female,22,Warangal,Telangana,corporate,2022-08-27,referral
11276,Customer_11276,female,24,Mumbai,Maharashtra,consumer,2022-10-10,organic search
11277,Customer_11277,male,52,New Delhi,Delhi,consumer,2025-04-21,organic search
11278,Customer_11278,female,53,Amritsar,Punjab,consumer,2024-07-30,referral
11279,Customer_11279,male,32,Nashik,Maharashtra,consumer,2023-03-11,referral
11280,Customer_11280,other,45,Warangal,Telangana,consumer,2025-11-16,organic search
11281,Customer_11281,female,19,Vadodara,Gujarat,home office,2025-12-27,organic search
11282,Customer_11282,male,22,Kolkata,West Bengal,consumer,2024-09-10,organic search
11283,Customer_11283,male,24,Surat,Gujarat,consumer,2022-03-29,referral
11284,Customer_11284,male,39,Nashik,Maharashtra,corporate,2023-07-04,paid ads
11285,Customer_11285,male,48,Mysuru,Karnataka,consumer,2025-08-18,paid ads
11286,Customer_11286,male,49,Hyderabad,Telangana,consumer,2023-10-22,organic search
11287,Customer_11287,male,25,Pune,Maharashtra,home office,2022-06-04,email
11288,Customer_11288,female,58,Bengaluru,Karnataka,consumer,2022-09-13,social media
11289,Customer_11289,male,59,Nagpur,Maharashtra,corporate,2024-05-30,referral
11290,Customer_11290,female,28,Pune,Maharashtra,consumer,2022-12-24,organic search
11291,Customer_11291,female,18,Chennai,Tamil Nadu,consumer,2024-09-21,social media
11292,Customer_11292,male,57,Nagpur,Maharashtra,corporate,2025-03-14,organic search
11293,Customer_11293,female,36,Ahmedabad,Gujarat,consumer,2024-01-16,referral
11294,Customer_11294,male,55,Kolkata,West Bengal,home office,2023-07-09,paid ads
11295,Customer_11295,male,59,Kanpur,Uttar Pradesh,consumer,2025-05-03,referral
11296,Customer_11296,female,54,Delhi,Delhi,consumer,2025-01-09,social media
11297,Customer_11297,male,24,Pune,Maharashtra,home office,2023-07-14,email
11298,Customer_11298,female,56,Pune,Maharashtra,home office,2022-01-13,organic search
11299,Customer_11299,female,42,Jaipur,Rajasthan,consumer,2022-06-11,organic search
11300,Customer_11300,female,39,Kolkata,West Bengal,consumer,2022-06-03,organic search
11301,Customer_11301,female,44,Pune,Maharashtra,corporate,2024-11-13,social media
11302,Customer_11302,female,58,Gurugram,Haryana,consumer,2022-06-02,organic search
11303,Customer_11303,male,55,Nagpur,Maharashtra,consumer,2024-06-17,paid ads
11304,Customer_11304,male,56,Vadodara,Gujarat,corporate,2023-03-16,organic search
11305,Customer_11305,female,32,Kolkata,West Bengal,consumer,2024-10-01,organic search
11306,Customer_11306,male,19,Indore,Madhya Pradesh,consumer,2024-06-04,referral
11307,Customer_11307,male,25,Kolkata,West Bengal,consumer,2025-05-14,paid ads
11308,Customer_11308,male,60,Noida,Uttar Pradesh,home office,2022-12-04,social media
11309,Customer_11309,female,23,Mysuru,Karnataka,consumer,2023-02-23,organic search
11310,Customer_11310,male,37,Kanpur,Uttar Pradesh,corporate,2024-10-15,social media
11311,Customer_11311,female,44,Nashik,Maharashtra,consumer,2024-03-14,social media
11312,Customer_11312,male,40,Bhopal,Madhya Pradesh,consumer,2025-09-16,organic search
11313,Customer_11313,male,57,Surat,Gujarat,consumer,2025-05-31,social media
11314,Customer_11314,male,34,Kanpur,Uttar Pradesh,consumer,2024-05-10,referral
11315,Customer_11315,male,30,Coimbatore,Tamil Nadu,consumer,2024-09-25,referral
11316,Customer_11316,female,21,Jaipur,Rajasthan,consumer,2025-02-13,organic search
11317,Customer_11317,male,37,Warangal,Telangana,corporate,2024-04-23,organic search
11318,Customer_11318,male,59,Kolkata,West Bengal,corporate,2025-11-23,organic search
11319,Customer_11319,female,42,Nagpur,Maharashtra,consumer,2024-09-20,social media
11320,Customer_11320,male,39,Nagpur,Maharashtra,corporate,2025-02-16,paid ads
11321,Customer_11321,male,34,New Delhi,Delhi,consumer,2022-10-21,social media
11322,Customer_11322,male,57,Nashik,Maharashtra,consumer,2022-11-05,direct
11323,Customer_11323,other,28,Indore,Madhya Pradesh,consumer,2024-12-27,paid ads
11324,Customer_11324,female,42,Delhi,Delhi,consumer,2025-09-27,social media
11325,Customer_11325,male,22,Ludhiana,Punjab,consumer,2023-03-16,direct
11326,Customer_11326,male,38,Mysuru,Karnataka,consumer,2025-01-11,referral
11327,Customer_11327,male,43,New Delhi,Delhi,consumer,2025-05-06,direct
11328,Customer_11328,male,33,Kanpur,Uttar Pradesh,consumer,2025-07-26,organic search
11329,Customer_11329,female,57,Jaipur,Rajasthan,home office,2022-05-05,referral
11330,Customer_11330,female,38,Hyderabad,Telangana,corporate,2024-12-22,direct
11331,Customer_11331,male,49,Ahmedabad,Gujarat,consumer,2023-10-24,paid ads
11332,Customer_11332,female,21,Kolkata,West Bengal,home office,2022-10-16,direct
11333,Customer_11333,male,55,New Delhi,Delhi,consumer,2025-11-15,direct
11334,Customer_11334,male,25,Ludhiana,Punjab,corporate,2025-08-28,paid ads
11335,Customer_11335,male,26,Ludhiana,Punjab,consumer,2022-01-12,organic search
11336,Customer_11336,male,34,Udaipur,Rajasthan,consumer,2022-05-28,email
11337,Customer_11337,female,58,New Delhi,Delhi,consumer,2022-09-14,paid ads
11338,Customer_11338,male,30,Jaipur,Rajasthan,consumer,2024-08-21,organic search
11339,Customer_11339,male,26,Pune,Maharashtra,consumer,2022-01-02,social media
11340,Customer_11340,female,23,Pune,Maharashtra,consumer,2023-06-08,email
11341,Customer_11341,female,44,Delhi,Delhi,consumer,2023-09-14,paid ads
11342,Customer_11342,female,59,Chennai,Tamil Nadu,consumer,2025-04-27,social media
11343,Customer_11343,female,54,Bhopal,Madhya Pradesh,corporate,2022-02-16,referral
11344,Customer_11344,male,56,Kolkata,West Bengal,consumer,2022-08-05,direct
11345,Customer_11345,female,60,Noida,Uttar Pradesh,corporate,2024-12-30,referral
11346,Customer_11346,female,41,Coimbatore,Tamil Nadu,consumer,2022-04-18,organic search
11347,Customer_11347,female,26,Bengaluru,Karnataka,consumer,2025-05-05,paid ads
11348,Customer_11348,female,59,Bengaluru,Karnataka,consumer,2024-05-06,organic search
11349,Customer_11349,male,28,Ludhiana,Punjab,home office,2024-09-15,referral
11350,Customer_11350,unknown,52,Pune,Maharashtra,consumer,2022-04-15,referral
11351,Customer_11351,male,46,Indore,Madhya Pradesh,corporate,2023-03-16,social media
11352,Customer_11352,male,25,Surat,Gujarat,consumer,2023-12-06,paid ads
11353,Customer_11353,male,34,Coimbatore,Tamil Nadu,consumer,2022-07-23,organic search
11354,Customer_11354,female,24,Kolkata,West Bengal,consumer,2023-01-16,organic search
11355,Customer_11355,male,29,Hyderabad,Telangana,consumer,2023-03-22,social media
11356,Customer_11356,male,32,Bhopal,Madhya Pradesh,home office,2024-01-15,email
11357,Customer_11357,male,46,Bhopal,Madhya Pradesh,corporate,2024-09-22,referral
11358,Customer_11358,female,41,Chennai,Tamil Nadu,home office,2024-03-03,email
11359,Customer_11359,male,54,Mysuru,Karnataka,consumer,2022-04-11,organic search
11360,Customer_11360,female,31,Surat,Gujarat,consumer,2025-06-22,organic search
11361,Customer_11361,female,28,Faridabad,Haryana,consumer,2022-12-09,organic search
11362,Customer_11362,male,52,New Delhi,Delhi,home office,2024-12-24,paid ads
11363,Customer_11363,male,34,Surat,Gujarat,consumer,2023-12-14,referral
11364,Customer_11364,female,44,Vadodara,Gujarat,consumer,2022-09-30,social media
11365,Customer_11365,female,20,Kolkata,West Bengal,home office,2023-12-13,paid ads
11366,Customer_11366,female,19,Nagpur,Maharashtra,consumer,2022-07-21,social media
11367,Customer_11367,male,21,Kolkata,West Bengal,consumer,2022-05-04,referral
11368,Customer_11368,female,35,Faridabad,Haryana,consumer,2024-05-26,email
11369,Customer_11369,male,37,Delhi,Delhi,consumer,2023-08-29,social media
11370,Customer_11370,female,38,Delhi,Delhi,home office,2023-12-31,paid ads
11371,Customer_11371,female,31,Amritsar,Punjab,consumer,2024-11-05,referral
11372,Customer_11372,male,25,New Delhi,Delhi,consumer,2025-12-22,direct
11373,Customer_11373,female,19,Indore,Madhya Pradesh,consumer,2023-05-02,social media
11374,Customer_11374,female,43,Warangal,Telangana,consumer,2022-03-29,organic search
11375,Customer_11375,female,36,New Delhi,Delhi,consumer,2023-11-26,organic search
11376,Customer_11376,male,59,Bhopal,Madhya Pradesh,consumer,2023-01-16,organic search
11377,Customer_11377,male,45,Coimbatore,Tamil Nadu,consumer,2025-06-21,social media
11378,Customer_11378,female,46,Warangal,Telangana,consumer,2022-10-26,social media
11379,Customer_11379,male,22,Mysuru,Karnataka,corporate,2024-10-09,organic search
11380,Customer_11380,male,60,Ahmedabad,Gujarat,consumer,2025-06-15,paid ads
11381,Customer_11381,other,45,Mumbai,Maharashtra,corporate,2022-05-09,direct
11382,Customer_11382,male,58,Coimbatore,Tamil Nadu,consumer,2022-06-08,social media
11383,Customer_11383,female,43,Amritsar,Punjab,consumer,2023-07-28,direct
11384,Customer_11384,male,22,New Delhi,Delhi,home office,2022-04-24,social media
11385,Customer_11385,male,32,Jaipur,Rajasthan,consumer,2022-03-05,organic search
11386,Customer_11386,female,26,Bengaluru,Karnataka,consumer,2025-04-13,email
11387,Customer_11387,female,49,Kanpur,Uttar Pradesh,consumer,2022-05-22,direct
11388,Customer_11388,female,43,Pune,Maharashtra,consumer,2025-07-01,referral
11389,Customer_11389,male,54,Amritsar,Punjab,consumer,2023-09-27,direct
11390,Customer_11390,female,32,Chennai,Tamil Nadu,consumer,2025-08-05,social media
11391,Customer_11391,male,58,Delhi,Delhi,consumer,2025-07-11,social media
11392,Customer_11392,male,21,Mumbai,Maharashtra,consumer,2022-05-25,email
11393,Customer_11393,male,53,Delhi,Delhi,corporate,2025-12-29,organic search
11394,Customer_11394,female,37,Warangal,Telangana,consumer,2023-12-14,email
11395,Customer_11395,male,44,Mysuru,Karnataka,consumer,2023-03-06,organic search
11396,Customer_11396,male,38,Noida,Uttar Pradesh,consumer,2024-09-23,paid ads
11397,Customer_11397,male,39,Coimbatore,Tamil Nadu,consumer,2024-04-26,email
11398,Customer_11398,unknown,24,Delhi,Delhi,consumer,2025-08-06,email
11399,Customer_11399,male,48,Ahmedabad,Gujarat,consumer,2025-05-17,direct
11400,Customer_11400,female,34,Kolkata,West Bengal,consumer,2022-06-12,social media
11401,Customer_11401,male,24,Nagpur,Maharashtra,corporate,2025-07-20,referral
11402,Customer_11402,female,36,Pune,Maharashtra,corporate,2022-02-01,direct
11403,Customer_11403,female,45,Nagpur,Maharashtra,consumer,2024-03-16,organic search
11404,Customer_11404,male,27,Kolkata,West Bengal,home office,2024-07-01,referral
11405,Customer_11405,female,44,Udaipur,Rajasthan,corporate,2022-04-22,organic search
11406,Customer_11406,male,30,Hyderabad,Telangana,consumer,2025-07-05,social media
11407,Customer_11407,female,19,Indore,Madhya Pradesh,home office,2022-10-01,organic search
11408,Customer_11408,other,39,Lucknow,Uttar Pradesh,corporate,2025-01-19,social media
11409,Customer_11409,male,37,Ahmedabad,Gujarat,consumer,2024-10-29,paid ads
11410,Customer_11410,female,60,Bhopal,Madhya Pradesh,consumer,2025-07-26,email
11411,Customer_11411,male,22,New Delhi,Delhi,home office,2024-07-11,referral
11412,Customer_11412,male,23,Nashik,Maharashtra,consumer,2022-03-02,social media
11413,Customer_11413,female,52,New Delhi,Delhi,consumer,2022-11-05,social media
11414,Customer_11414,male,18,Nashik,Maharashtra,consumer,2024-03-09,direct
11415,Customer_11415,male,52,Hyderabad,Telangana,consumer,2025-02-24,organic search
11416,Customer_11416,male,20,Faridabad,Haryana,consumer,2025-09-22,paid ads
11417,Customer_11417,female,53,Nagpur,Maharashtra,corporate,2022-06-04,organic search
11418,Customer_11418,male,24,Nashik,Maharashtra,consumer,2025-05-04,email
11419,Customer_11419,female,46,Chennai,Tamil Nadu,consumer,2024-01-25,organic search
11420,Customer_11420,male,32,Faridabad,Haryana,corporate,2022-06-26,social media
11421,Customer_11421,male,28,Mysuru,Karnataka,consumer,2025-11-15,organic search
11422,Customer_11422,female,35,Warangal,Telangana,consumer,2022-09-08,direct
11423,Customer_11423,male,21,Nashik,Maharashtra,consumer,2024-12-20,email
11424,Customer_11424,female,41,Nagpur,Maharashtra,home office,2022-03-21,social media
11425,Customer_11425,male,28,Ludhiana,Punjab,consumer,2025-03-11,organic search
11426,Customer_11426,male,23,Ludhiana,Punjab,consumer,2023-10-11,direct
11427,Customer_11427,male,35,Nashik,Maharashtra,consumer,2024-09-17,direct
11428,Customer_11428,female,32,Faridabad,Haryana,corporate,2023-10-09,organic search
11429,Customer_11429,female,20,Udaipur,Rajasthan,consumer,2023-08-05,referral
